<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
NYMEX.PA,D,08/04/20,00:00:00,2108.8000000
NYMEX.PA,D,09/04/20,00:00:00,2087.0000000
NYMEX.PA,D,12/04/20,00:00:00,2143.0000000
NYMEX.PA,D,13/04/20,00:00:00,2154.6000000
NYMEX.PA,D,14/04/20,00:00:00,2157.0000000
NYMEX.PA,D,15/04/20,00:00:00,2132.4000000
NYMEX.PA,D,16/04/20,00:00:00,2115.1000000
NYMEX.PA,D,17/04/20,00:00:00,2100.0000000
NYMEX.PA,D,19/04/20,00:00:00,2130.0000000
NYMEX.PA,D,20/04/20,00:00:00,2120.7000000
NYMEX.PA,D,21/04/20,00:00:00,1890.1000000
NYMEX.PA,D,22/04/20,00:00:00,1891.1000000
NYMEX.PA,D,23/04/20,00:00:00,1940.5000000
NYMEX.PA,D,24/04/20,00:00:00,1976.0000000
NYMEX.PA,D,26/04/20,00:00:00,1990.2000000
NYMEX.PA,D,27/04/20,00:00:00,1911.1000000
NYMEX.PA,D,28/04/20,00:00:00,1898.1000000
NYMEX.PA,D,29/04/20,00:00:00,1930.0000000
NYMEX.PA,D,30/04/20,00:00:00,1951.2000000
NYMEX.PA,D,01/05/20,00:00:00,1870.3000000
NYMEX.PA,D,03/05/20,00:00:00,1870.0000000
NYMEX.PA,D,04/05/20,00:00:00,1830.4000000
NYMEX.PA,D,05/05/20,00:00:00,1778.0000000
NYMEX.PA,D,06/05/20,00:00:00,1761.5000000
NYMEX.PA,D,07/05/20,00:00:00,1870.6000000
NYMEX.PA,D,08/05/20,00:00:00,1850.0000000
NYMEX.PA,D,11/05/20,00:00:00,1873.3000000
NYMEX.PA,D,12/05/20,00:00:00,1826.1000000
NYMEX.PA,D,13/05/20,00:00:00,1804.1000000
NYMEX.PA,D,14/05/20,00:00:00,1814.4000000
NYMEX.PA,D,15/05/20,00:00:00,1869.8000000
NYMEX.PA,D,17/05/20,00:00:00,1892.9000000
NYMEX.PA,D,18/05/20,00:00:00,2033.7000000
NYMEX.PA,D,19/05/20,00:00:00,2071.3000000
NYMEX.PA,D,20/05/20,00:00:00,2150.0000000
NYMEX.PA,D,21/05/20,00:00:00,2076.0000000
NYMEX.PA,D,22/05/20,00:00:00,1981.2000000
NYMEX.PA,D,24/05/20,00:00:00,1992.4000000
NYMEX.PA,D,25/05/20,00:00:00,2010.0000000
NYMEX.PA,D,26/05/20,00:00:00,1969.1000000
NYMEX.PA,D,27/05/20,00:00:00,1987.9000000
NYMEX.PA,D,28/05/20,00:00:00,1904.0000000
NYMEX.PA,D,29/05/20,00:00:00,1934.5000000
NYMEX.PA,D,31/05/20,00:00:00,1963.7000000
NYMEX.PA,D,01/06/20,00:00:00,1985.1000000
NYMEX.PA,D,02/06/20,00:00:00,1989.0000000
NYMEX.PA,D,03/06/20,00:00:00,1959.9000000
NYMEX.PA,D,04/06/20,00:00:00,1940.4000000
NYMEX.PA,D,05/06/20,00:00:00,1966.0000000
NYMEX.PA,D,07/06/20,00:00:00,1971.5000000
NYMEX.PA,D,08/06/20,00:00:00,2056.5000000
NYMEX.PA,D,09/06/20,00:00:00,1965.0000000
NYMEX.PA,D,10/06/20,00:00:00,1932.9000000
NYMEX.PA,D,11/06/20,00:00:00,1927.0000000
NYMEX.PA,D,12/06/20,00:00:00,1928.0000000
NYMEX.PA,D,14/06/20,00:00:00,1918.3000000
NYMEX.PA,D,15/06/20,00:00:00,1950.0000000
NYMEX.PA,D,16/06/20,00:00:00,1940.4000000
NYMEX.PA,D,17/06/20,00:00:00,1929.3000000
NYMEX.PA,D,18/06/20,00:00:00,1914.0000000
NYMEX.PA,D,19/06/20,00:00:00,1909.2000000
NYMEX.PA,D,21/06/20,00:00:00,1886.7000000
NYMEX.PA,D,22/06/20,00:00:00,1956.5000000
NYMEX.PA,D,23/06/20,00:00:00,1946.1000000
NYMEX.PA,D,24/06/20,00:00:00,1874.6000000
NYMEX.PA,D,25/06/20,00:00:00,1867.0000000
NYMEX.PA,D,26/06/20,00:00:00,1893.1000000
NYMEX.PA,D,28/06/20,00:00:00,1884.8000000
NYMEX.PA,D,29/06/20,00:00:00,1917.2000000
NYMEX.PA,D,30/06/20,00:00:00,1948.9000000
NYMEX.PA,D,01/07/20,00:00:00,1927.2000000
NYMEX.PA,D,02/07/20,00:00:00,1915.8000000
NYMEX.PA,D,03/07/20,00:00:00,1933.9000000
NYMEX.PA,D,05/07/20,00:00:00,1930.5000000
NYMEX.PA,D,06/07/20,00:00:00,1944.8000000
NYMEX.PA,D,07/07/20,00:00:00,1943.3000000
NYMEX.PA,D,08/07/20,00:00:00,1938.8000000
NYMEX.PA,D,09/07/20,00:00:00,1976.1000000
NYMEX.PA,D,10/07/20,00:00:00,1997.0000000
NYMEX.PA,D,12/07/20,00:00:00,1989.8000000
NYMEX.PA,D,13/07/20,00:00:00,2010.2000000
NYMEX.PA,D,14/07/20,00:00:00,1994.7000000
NYMEX.PA,D,15/07/20,00:00:00,2004.8000000
NYMEX.PA,D,16/07/20,00:00:00,2023.0000000
NYMEX.PA,D,17/07/20,00:00:00,2050.5000000
NYMEX.PA,D,19/07/20,00:00:00,2055.2000000
NYMEX.PA,D,20/07/20,00:00:00,2095.9000000
NYMEX.PA,D,21/07/20,00:00:00,2225.0000000
NYMEX.PA,D,22/07/20,00:00:00,2224.9000000
NYMEX.PA,D,23/07/20,00:00:00,2232.8000000
NYMEX.PA,D,24/07/20,00:00:00,2300.0000000
NYMEX.PA,D,26/07/20,00:00:00,2314.8000000
NYMEX.PA,D,27/07/20,00:00:00,2407.1000000
NYMEX.PA,D,28/07/20,00:00:00,2348.0000000
NYMEX.PA,D,29/07/20,00:00:00,2234.9000000
NYMEX.PA,D,30/07/20,00:00:00,2144.8000000
NYMEX.PA,D,31/07/20,00:00:00,2133.0000000
NYMEX.PA,D,02/08/20,00:00:00,2106.0000000
NYMEX.PA,D,03/08/20,00:00:00,2140.5000000
NYMEX.PA,D,04/08/20,00:00:00,2180.8000000
NYMEX.PA,D,05/08/20,00:00:00,2227.6000000
NYMEX.PA,D,06/08/20,00:00:00,2285.7000000
NYMEX.PA,D,07/08/20,00:00:00,2197.9000000
NYMEX.PA,D,09/08/20,00:00:00,2218.0000000
NYMEX.PA,D,10/08/20,00:00:00,2269.3000000
NYMEX.PA,D,11/08/20,00:00:00,2128.7000000
NYMEX.PA,D,12/08/20,00:00:00,2176.8000000
NYMEX.PA,D,13/08/20,00:00:00,2205.2000000
NYMEX.PA,D,14/08/20,00:00:00,2140.1000000
NYMEX.PA,D,16/08/20,00:00:00,2162.6000000
NYMEX.PA,D,17/08/20,00:00:00,2186.3000000
NYMEX.PA,D,18/08/20,00:00:00,2217.5000000
NYMEX.PA,D,19/08/20,00:00:00,2161.6000000
NYMEX.PA,D,20/08/20,00:00:00,2188.9000000
NYMEX.PA,D,21/08/20,00:00:00,2178.8000000
NYMEX.PA,D,23/08/20,00:00:00,2179.7000000
NYMEX.PA,D,24/08/20,00:00:00,2168.7000000
NYMEX.PA,D,25/08/20,00:00:00,2171.0000000
NYMEX.PA,D,26/08/20,00:00:00,2181.0000000
NYMEX.PA,D,27/08/20,00:00:00,2149.1000000
NYMEX.PA,D,28/08/20,00:00:00,2193.0000000
NYMEX.PA,D,31/08/20,00:00:00,2273.9000000
NYMEX.PA,D,01/09/20,00:00:00,2307.6000000
NYMEX.PA,D,02/09/20,00:00:00,2270.0000000
NYMEX.PA,D,03/09/20,00:00:00,2340.3000000
NYMEX.PA,D,04/09/20,00:00:00,2323.3000000
NYMEX.PA,D,06/09/20,00:00:00,2326.5000000
NYMEX.PA,D,07/09/20,00:00:00,2323.8000000
NYMEX.PA,D,08/09/20,00:00:00,2290.0000000
NYMEX.PA,D,09/09/20,00:00:00,2317.6000000
NYMEX.PA,D,10/09/20,00:00:00,2319.6000000
NYMEX.PA,D,11/09/20,00:00:00,2337.5000000
NYMEX.PA,D,13/09/20,00:00:00,2347.9000000
NYMEX.PA,D,14/09/20,00:00:00,2327.4000000
NYMEX.PA,D,15/09/20,00:00:00,2426.8000000
NYMEX.PA,D,16/09/20,00:00:00,2413.9000000
NYMEX.PA,D,17/09/20,00:00:00,2349.1000000
NYMEX.PA,D,18/09/20,00:00:00,2382.6000000
NYMEX.PA,D,20/09/20,00:00:00,2372.0000000
NYMEX.PA,D,21/09/20,00:00:00,2298.1000000
NYMEX.PA,D,22/09/20,00:00:00,2239.7000000
NYMEX.PA,D,23/09/20,00:00:00,2223.4000000
NYMEX.PA,D,24/09/20,00:00:00,2235.4000000
NYMEX.PA,D,25/09/20,00:00:00,2230.2000000
NYMEX.PA,D,27/09/20,00:00:00,2230.2000000
NYMEX.PA,D,28/09/20,00:00:00,2278.0000000
NYMEX.PA,D,29/09/20,00:00:00,2329.8000000
NYMEX.PA,D,30/09/20,00:00:00,2325.1000000
NYMEX.PA,D,01/10/20,00:00:00,2333.0000000
NYMEX.PA,D,02/10/20,00:00:00,2310.4000000
NYMEX.PA,D,04/10/20,00:00:00,2322.5000000
NYMEX.PA,D,05/10/20,00:00:00,2372.9000000
NYMEX.PA,D,06/10/20,00:00:00,2358.6000000
NYMEX.PA,D,07/10/20,00:00:00,2374.0000000
NYMEX.PA,D,08/10/20,00:00:00,2397.2000000
NYMEX.PA,D,09/10/20,00:00:00,2458.7000000
NYMEX.PA,D,11/10/20,00:00:00,2458.6000000
NYMEX.PA,D,12/10/20,00:00:00,2428.7000000
NYMEX.PA,D,13/10/20,00:00:00,2330.8000000
NYMEX.PA,D,14/10/20,00:00:00,2355.7000000
NYMEX.PA,D,15/10/20,00:00:00,2365.0000000
NYMEX.PA,D,16/10/20,00:00:00,2338.2000000
NYMEX.PA,D,18/10/20,00:00:00,2350.0000000
NYMEX.PA,D,19/10/20,00:00:00,2355.5000000
NYMEX.PA,D,20/10/20,00:00:00,2414.0000000
NYMEX.PA,D,21/10/20,00:00:00,2411.7000000
NYMEX.PA,D,22/10/20,00:00:00,2391.7000000
NYMEX.PA,D,23/10/20,00:00:00,2409.6000000
NYMEX.PA,D,25/10/20,00:00:00,2392.1000000
NYMEX.PA,D,26/10/20,00:00:00,2373.0000000
NYMEX.PA,D,27/10/20,00:00:00,2340.2000000
NYMEX.PA,D,28/10/20,00:00:00,2259.0000000
NYMEX.PA,D,29/10/20,00:00:00,2211.3000000
NYMEX.PA,D,30/10/20,00:00:00,2215.7000000
NYMEX.PA,D,01/11/20,00:00:00,2218.0000000
NYMEX.PA,D,02/11/20,00:00:00,2227.7000000
NYMEX.PA,D,03/11/20,00:00:00,2301.2000000
NYMEX.PA,D,04/11/20,00:00:00,2293.6000000
NYMEX.PA,D,05/11/20,00:00:00,2380.6000000
NYMEX.PA,D,06/11/20,00:00:00,2493.3000000
NYMEX.PA,D,08/11/20,00:00:00,2504.9000000
NYMEX.PA,D,09/11/20,00:00:00,2490.1000000
NYMEX.PA,D,10/11/20,00:00:00,2472.0000000
NYMEX.PA,D,11/11/20,00:00:00,2320.1000000
NYMEX.PA,D,12/11/20,00:00:00,2343.7000000
NYMEX.PA,D,13/11/20,00:00:00,2325.2000000
NYMEX.PA,D,15/11/20,00:00:00,2334.8000000
NYMEX.PA,D,16/11/20,00:00:00,2335.0000000
NYMEX.PA,D,17/11/20,00:00:00,2324.6000000
NYMEX.PA,D,18/11/20,00:00:00,2332.6000000
NYMEX.PA,D,19/11/20,00:00:00,2320.0000000
NYMEX.PA,D,20/11/20,00:00:00,2325.0000000
NYMEX.PA,D,22/11/20,00:00:00,2325.7000000
NYMEX.PA,D,23/11/20,00:00:00,2350.0000000
NYMEX.PA,D,24/11/20,00:00:00,2347.5000000
NYMEX.PA,D,25/11/20,00:00:00,2336.0000000
NYMEX.PA,D,26/11/20,00:00:00,2385.0000000
NYMEX.PA,D,27/11/20,00:00:00,2420.7000000
NYMEX.PA,D,30/11/20,00:00:00,2387.8000000
NYMEX.PA,D,01/12/20,00:00:00,2425.0000000
NYMEX.PA,D,02/12/20,00:00:00,2419.0000000
NYMEX.PA,D,03/12/20,00:00:00,2324.5000000
NYMEX.PA,D,04/12/20,00:00:00,2351.3000000
NYMEX.PA,D,06/12/20,00:00:00,2381.0000000
NYMEX.PA,D,07/12/20,00:00:00,2355.0000000
NYMEX.PA,D,08/12/20,00:00:00,2324.0000000
NYMEX.PA,D,09/12/20,00:00:00,2275.5000000
NYMEX.PA,D,10/12/20,00:00:00,2344.5000000
NYMEX.PA,D,11/12/20,00:00:00,2319.0000000
NYMEX.PA,D,13/12/20,00:00:00,2333.0000000
NYMEX.PA,D,14/12/20,00:00:00,2312.0000000
NYMEX.PA,D,15/12/20,00:00:00,2327.5000000
NYMEX.PA,D,16/12/20,00:00:00,2334.0000000
NYMEX.PA,D,17/12/20,00:00:00,2348.5000000
NYMEX.PA,D,18/12/20,00:00:00,2363.5000000
NYMEX.PA,D,20/12/20,00:00:00,2364.0000000
NYMEX.PA,D,21/12/20,00:00:00,2323.0000000
NYMEX.PA,D,22/12/20,00:00:00,2323.0000000
NYMEX.PA,D,23/12/20,00:00:00,2330.0000000
NYMEX.PA,D,24/12/20,00:00:00,2345.5000000
NYMEX.PA,D,27/12/20,00:00:00,2342.5000000
NYMEX.PA,D,28/12/20,00:00:00,2354.5000000
NYMEX.PA,D,29/12/20,00:00:00,2338.0000000
NYMEX.PA,D,30/12/20,00:00:00,2372.0000000
NYMEX.PA,D,31/12/20,00:00:00,2455.5000000
NYMEX.PA,D,03/01/21,00:00:00,2480.0000000
NYMEX.PA,D,04/01/21,00:00:00,2389.0000000
NYMEX.PA,D,05/01/21,00:00:00,2476.5000000
NYMEX.PA,D,06/01/21,00:00:00,2448.0000000
NYMEX.PA,D,07/01/21,00:00:00,2428.5000000
NYMEX.PA,D,08/01/21,00:00:00,2378.0000000
NYMEX.PA,D,10/01/21,00:00:00,2364.5000000
NYMEX.PA,D,11/01/21,00:00:00,2380.0000000
NYMEX.PA,D,12/01/21,00:00:00,2391.5000000
NYMEX.PA,D,13/01/21,00:00:00,2400.0000000
NYMEX.PA,D,14/01/21,00:00:00,2417.0000000
NYMEX.PA,D,15/01/21,00:00:00,2391.0000000
NYMEX.PA,D,17/01/21,00:00:00,2378.0000000
NYMEX.PA,D,18/01/21,00:00:00,2376.0000000
NYMEX.PA,D,19/01/21,00:00:00,2355.0000000
NYMEX.PA,D,20/01/21,00:00:00,2376.0000000
NYMEX.PA,D,21/01/21,00:00:00,2372.5000000
NYMEX.PA,D,22/01/21,00:00:00,2367.5000000
NYMEX.PA,D,24/01/21,00:00:00,2361.5000000
NYMEX.PA,D,25/01/21,00:00:00,2334.0000000
NYMEX.PA,D,26/01/21,00:00:00,2324.5000000
NYMEX.PA,D,27/01/21,00:00:00,2305.5000000
NYMEX.PA,D,28/01/21,00:00:00,2334.0000000
NYMEX.PA,D,29/01/21,00:00:00,2229.5000000
NYMEX.PA,D,31/01/21,00:00:00,2211.0000000
NYMEX.PA,D,01/02/21,00:00:00,2240.5000000
NYMEX.PA,D,02/02/21,00:00:00,2241.0000000
NYMEX.PA,D,03/02/21,00:00:00,2266.0000000
NYMEX.PA,D,04/02/21,00:00:00,2280.0000000
NYMEX.PA,D,05/02/21,00:00:00,2344.0000000
NYMEX.PA,D,07/02/21,00:00:00,2344.0000000
NYMEX.PA,D,08/02/21,00:00:00,2334.5000000
NYMEX.PA,D,09/02/21,00:00:00,2320.0000000
NYMEX.PA,D,10/02/21,00:00:00,2360.0000000
NYMEX.PA,D,11/02/21,00:00:00,2355.0000000
NYMEX.PA,D,12/02/21,00:00:00,2387.5000000
NYMEX.PA,D,14/02/21,00:00:00,2387.5000000
NYMEX.PA,D,15/02/21,00:00:00,2391.0000000
NYMEX.PA,D,16/02/21,00:00:00,2372.0000000
NYMEX.PA,D,17/02/21,00:00:00,2377.0000000
NYMEX.PA,D,18/02/21,00:00:00,2348.0000000
NYMEX.PA,D,19/02/21,00:00:00,2379.5000000
NYMEX.PA,D,21/02/21,00:00:00,2416.0000000
NYMEX.PA,D,22/02/21,00:00:00,2396.0000000
NYMEX.PA,D,23/02/21,00:00:00,2342.0000000
NYMEX.PA,D,24/02/21,00:00:00,2447.0000000
NYMEX.PA,D,25/02/21,00:00:00,2391.0000000
NYMEX.PA,D,26/02/21,00:00:00,2300.0000000
NYMEX.PA,D,28/02/21,00:00:00,2329.5000000
NYMEX.PA,D,01/03/21,00:00:00,2346.5000000
NYMEX.PA,D,02/03/21,00:00:00,2358.0000000
NYMEX.PA,D,03/03/21,00:00:00,2336.0000000
NYMEX.PA,D,04/03/21,00:00:00,2325.0000000
NYMEX.PA,D,05/03/21,00:00:00,2324.0000000
NYMEX.PA,D,07/03/21,00:00:00,2337.0000000
NYMEX.PA,D,08/03/21,00:00:00,2318.0000000
NYMEX.PA,D,09/03/21,00:00:00,2292.5000000
NYMEX.PA,D,10/03/21,00:00:00,2297.0000000
NYMEX.PA,D,11/03/21,00:00:00,2333.5000000
NYMEX.PA,D,12/03/21,00:00:00,2359.5000000
NYMEX.PA,D,14/03/21,00:00:00,2359.5000000
NYMEX.PA,D,15/03/21,00:00:00,2379.5000000
NYMEX.PA,D,16/03/21,00:00:00,2485.5000000
NYMEX.PA,D,17/03/21,00:00:00,2579.5000000
NYMEX.PA,D,18/03/21,00:00:00,2668.0000000
NYMEX.PA,D,19/03/21,00:00:00,2623.0000000
NYMEX.PA,D,21/03/21,00:00:00,2611.0000000
NYMEX.PA,D,22/03/21,00:00:00,2614.5000000
NYMEX.PA,D,23/03/21,00:00:00,2597.0000000
NYMEX.PA,D,24/03/21,00:00:00,2635.5000000
NYMEX.PA,D,25/03/21,00:00:00,2636.5000000
NYMEX.PA,D,26/03/21,00:00:00,2680.0000000
NYMEX.PA,D,28/03/21,00:00:00,2685.0000000
NYMEX.PA,D,29/03/21,00:00:00,2530.0000000
NYMEX.PA,D,30/03/21,00:00:00,2587.5000000
NYMEX.PA,D,31/03/21,00:00:00,2622.0000000
NYMEX.PA,D,01/04/21,00:00:00,2669.0000000
NYMEX.PA,D,02/04/21,00:00:00,2655.8000000
NYMEX.PA,D,04/04/21,00:00:00,2662.0000000
NYMEX.PA,D,05/04/21,00:00:00,2660.5000000
NYMEX.PA,D,06/04/21,00:00:00,2675.0000000
NYMEX.PA,D,07/04/21,00:00:00,2615.0000000
NYMEX.PA,D,08/04/21,00:00:00,2623.5000000
NYMEX.PA,D,09/04/21,00:00:00,2641.5000000
NYMEX.PA,D,11/04/21,00:00:00,2635.0000000
NYMEX.PA,D,12/04/21,00:00:00,2685.5000000
NYMEX.PA,D,13/04/21,00:00:00,2700.0000000
NYMEX.PA,D,14/04/21,00:00:00,2691.5000000
NYMEX.PA,D,15/04/21,00:00:00,2742.5000000
NYMEX.PA,D,16/04/21,00:00:00,2776.0000000
NYMEX.PA,D,18/04/21,00:00:00,2766.5000000
NYMEX.PA,D,19/04/21,00:00:00,2807.0000000
NYMEX.PA,D,20/04/21,00:00:00,2770.5000000
NYMEX.PA,D,21/04/21,00:00:00,2884.0000000
NYMEX.PA,D,22/04/21,00:00:00,2840.0000000
NYMEX.PA,D,23/04/21,00:00:00,2855.5000000
NYMEX.PA,D,25/04/21,00:00:00,2848.5000000
NYMEX.PA,D,26/04/21,00:00:00,2921.5000000
NYMEX.PA,D,27/04/21,00:00:00,2947.5000000
NYMEX.PA,D,28/04/21,00:00:00,2919.5000000
NYMEX.PA,D,29/04/21,00:00:00,2964.0000000
NYMEX.PA,D,30/04/21,00:00:00,2933.5000000
NYMEX.PA,D,02/05/21,00:00:00,2943.0000000
NYMEX.PA,D,03/05/21,00:00:00,2973.0000000
NYMEX.PA,D,04/05/21,00:00:00,2986.5000000
NYMEX.PA,D,05/05/21,00:00:00,2965.0000000
NYMEX.PA,D,06/05/21,00:00:00,2938.5000000
NYMEX.PA,D,07/05/21,00:00:00,2922.0000000
NYMEX.PA,D,09/05/21,00:00:00,2932.0000000
NYMEX.PA,D,10/05/21,00:00:00,2957.5000000
NYMEX.PA,D,11/05/21,00:00:00,2943.0000000
NYMEX.PA,D,12/05/21,00:00:00,2870.0000000
NYMEX.PA,D,13/05/21,00:00:00,2867.5000000
NYMEX.PA,D,14/05/21,00:00:00,2891.0000000
NYMEX.PA,D,16/05/21,00:00:00,2900.5000000
NYMEX.PA,D,17/05/21,00:00:00,2903.0000000
NYMEX.PA,D,18/05/21,00:00:00,2912.0000000
NYMEX.PA,D,19/05/21,00:00:00,2865.0000000
NYMEX.PA,D,20/05/21,00:00:00,2851.0000000
NYMEX.PA,D,21/05/21,00:00:00,2775.0000000
NYMEX.PA,D,23/05/21,00:00:00,2776.5000000
NYMEX.PA,D,24/05/21,00:00:00,2730.5000000
NYMEX.PA,D,25/05/21,00:00:00,2765.0000000
NYMEX.PA,D,26/05/21,00:00:00,2740.0000000
NYMEX.PA,D,27/05/21,00:00:00,2802.5000000
NYMEX.PA,D,28/05/21,00:00:00,2828.5000000
NYMEX.PA,D,31/05/21,00:00:00,2844.0000000
NYMEX.PA,D,01/06/21,00:00:00,2866.0000000
NYMEX.PA,D,02/06/21,00:00:00,2860.5000000
NYMEX.PA,D,03/06/21,00:00:00,2842.0000000
NYMEX.PA,D,04/06/21,00:00:00,2845.0000000
NYMEX.PA,D,06/06/21,00:00:00,2844.0000000
NYMEX.PA,D,07/06/21,00:00:00,2834.5000000
NYMEX.PA,D,08/06/21,00:00:00,2810.0000000
NYMEX.PA,D,09/06/21,00:00:00,2782.0000000
NYMEX.PA,D,10/06/21,00:00:00,2774.0000000
NYMEX.PA,D,11/06/21,00:00:00,2775.0000000
NYMEX.PA,D,13/06/21,00:00:00,2779.0000000
NYMEX.PA,D,14/06/21,00:00:00,2755.0000000
NYMEX.PA,D,15/06/21,00:00:00,2765.0000000
NYMEX.PA,D,16/06/21,00:00:00,2805.0000000
NYMEX.PA,D,17/06/21,00:00:00,2514.0000000
NYMEX.PA,D,18/06/21,00:00:00,2472.0000000
NYMEX.PA,D,20/06/21,00:00:00,2495.0000000
NYMEX.PA,D,21/06/21,00:00:00,2588.5000000
NYMEX.PA,D,22/06/21,00:00:00,2555.5000000
NYMEX.PA,D,23/06/21,00:00:00,2613.5000000
NYMEX.PA,D,24/06/21,00:00:00,2651.5000000
NYMEX.PA,D,25/06/21,00:00:00,2645.0000000
NYMEX.PA,D,27/06/21,00:00:00,2651.0000000
NYMEX.PA,D,28/06/21,00:00:00,2692.0000000
NYMEX.PA,D,29/06/21,00:00:00,2693.0000000
NYMEX.PA,D,30/06/21,00:00:00,2780.5000000
NYMEX.PA,D,01/07/21,00:00:00,2766.5000000
NYMEX.PA,D,02/07/21,00:00:00,2789.0000000
NYMEX.PA,D,04/07/21,00:00:00,2794.0000000
NYMEX.PA,D,05/07/21,00:00:00,2823.0000000
NYMEX.PA,D,06/07/21,00:00:00,2776.5000000
NYMEX.PA,D,07/07/21,00:00:00,2850.0000000
NYMEX.PA,D,08/07/21,00:00:00,2798.0000000
NYMEX.PA,D,09/07/21,00:00:00,2817.5000000
NYMEX.PA,D,11/07/21,00:00:00,2810.0000000
NYMEX.PA,D,12/07/21,00:00:00,2856.5000000
NYMEX.PA,D,13/07/21,00:00:00,2831.5000000
NYMEX.PA,D,14/07/21,00:00:00,2809.0000000
NYMEX.PA,D,15/07/21,00:00:00,2746.0000000
NYMEX.PA,D,16/07/21,00:00:00,2627.0000000
NYMEX.PA,D,18/07/21,00:00:00,2637.5000000
NYMEX.PA,D,19/07/21,00:00:00,2593.5000000
NYMEX.PA,D,20/07/21,00:00:00,2636.5000000
NYMEX.PA,D,21/07/21,00:00:00,2664.0000000
NYMEX.PA,D,22/07/21,00:00:00,2728.0000000
NYMEX.PA,D,23/07/21,00:00:00,2675.0000000
NYMEX.PA,D,25/07/21,00:00:00,2674.0000000
NYMEX.PA,D,26/07/21,00:00:00,2652.0000000
NYMEX.PA,D,27/07/21,00:00:00,2606.5000000
NYMEX.PA,D,28/07/21,00:00:00,2631.0000000
NYMEX.PA,D,29/07/21,00:00:00,2661.0000000
NYMEX.PA,D,30/07/21,00:00:00,2664.0000000
NYMEX.PA,D,01/08/21,00:00:00,2662.0000000
NYMEX.PA,D,02/08/21,00:00:00,2683.0000000
NYMEX.PA,D,03/08/21,00:00:00,2646.5000000
NYMEX.PA,D,04/08/21,00:00:00,2647.0000000
NYMEX.PA,D,05/08/21,00:00:00,2645.0000000
NYMEX.PA,D,06/08/21,00:00:00,2627.0000000
NYMEX.PA,D,08/08/21,00:00:00,2630.0000000
NYMEX.PA,D,09/08/21,00:00:00,2601.0000000
NYMEX.PA,D,10/08/21,00:00:00,2646.5000000
NYMEX.PA,D,11/08/21,00:00:00,2636.5000000
NYMEX.PA,D,12/08/21,00:00:00,2623.0000000
NYMEX.PA,D,13/08/21,00:00:00,2650.0000000
NYMEX.PA,D,16/08/21,00:00:00,2608.0000000
NYMEX.PA,D,17/08/21,00:00:00,2497.5000000
NYMEX.PA,D,18/08/21,00:00:00,2421.0000000
