<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
comex.GC,D,30/09/20,00:00:00,1893.2000000
comex.GC,D,01/10/20,00:00:00,1909.6000000
comex.GC,D,02/10/20,00:00:00,1904.1000000
comex.GC,D,04/10/20,00:00:00,1908.0000000
comex.GC,D,05/10/20,00:00:00,1918.3000000
comex.GC,D,06/10/20,00:00:00,1884.6000000
comex.GC,D,07/10/20,00:00:00,1890.4000000
comex.GC,D,08/10/20,00:00:00,1899.6000000
comex.GC,D,09/10/20,00:00:00,1936.3000000
comex.GC,D,11/10/20,00:00:00,1935.1000000
comex.GC,D,12/10/20,00:00:00,1929.8000000
comex.GC,D,13/10/20,00:00:00,1896.5000000
comex.GC,D,14/10/20,00:00:00,1902.4000000
comex.GC,D,15/10/20,00:00:00,1910.6000000
comex.GC,D,16/10/20,00:00:00,1902.9000000
comex.GC,D,18/10/20,00:00:00,1904.4000000
comex.GC,D,19/10/20,00:00:00,1906.0000000
comex.GC,D,20/10/20,00:00:00,1913.9000000
comex.GC,D,21/10/20,00:00:00,1924.6000000
comex.GC,D,22/10/20,00:00:00,1907.3000000
comex.GC,D,23/10/20,00:00:00,1903.4000000
comex.GC,D,25/10/20,00:00:00,1900.5000000
comex.GC,D,26/10/20,00:00:00,1904.6000000
comex.GC,D,27/10/20,00:00:00,1907.7000000
comex.GC,D,28/10/20,00:00:00,1880.4000000
comex.GC,D,29/10/20,00:00:00,1868.7000000
comex.GC,D,30/10/20,00:00:00,1878.8000000
comex.GC,D,01/11/20,00:00:00,1877.3000000
comex.GC,D,02/11/20,00:00:00,1895.4000000
comex.GC,D,03/11/20,00:00:00,1915.7000000
comex.GC,D,04/11/20,00:00:00,1905.1000000
comex.GC,D,05/11/20,00:00:00,1947.3000000
comex.GC,D,06/11/20,00:00:00,1951.5000000
comex.GC,D,08/11/20,00:00:00,1959.8000000
comex.GC,D,09/11/20,00:00:00,1870.1000000
comex.GC,D,10/11/20,00:00:00,1875.5000000
comex.GC,D,11/11/20,00:00:00,1863.8000000
comex.GC,D,12/11/20,00:00:00,1874.2000000
comex.GC,D,13/11/20,00:00:00,1888.2000000
comex.GC,D,15/11/20,00:00:00,1888.8000000
comex.GC,D,16/11/20,00:00:00,1888.9000000
comex.GC,D,17/11/20,00:00:00,1881.4000000
comex.GC,D,18/11/20,00:00:00,1870.3000000
comex.GC,D,19/11/20,00:00:00,1861.5000000
comex.GC,D,20/11/20,00:00:00,1869.6000000
comex.GC,D,22/11/20,00:00:00,1870.9000000
comex.GC,D,23/11/20,00:00:00,1833.1000000
comex.GC,D,24/11/20,00:00:00,1806.7000000
comex.GC,D,25/11/20,00:00:00,1806.2000000
comex.GC,D,26/11/20,00:00:00,1807.0000000
comex.GC,D,27/11/20,00:00:00,1783.1000000
comex.GC,D,29/11/20,00:00:00,1789.6000000
comex.GC,D,30/11/20,00:00:00,1781.5000000
comex.GC,D,01/12/20,00:00:00,1814.9000000
comex.GC,D,02/12/20,00:00:00,1834.2000000
comex.GC,D,03/12/20,00:00:00,1843.3000000
comex.GC,D,04/12/20,00:00:00,1842.0000000
comex.GC,D,06/12/20,00:00:00,1838.5000000
comex.GC,D,07/12/20,00:00:00,1867.8000000
comex.GC,D,08/12/20,00:00:00,1874.5000000
comex.GC,D,09/12/20,00:00:00,1838.0000000
comex.GC,D,10/12/20,00:00:00,1840.5000000
comex.GC,D,11/12/20,00:00:00,1843.5000000
comex.GC,D,13/12/20,00:00:00,1841.9000000
comex.GC,D,14/12/20,00:00:00,1830.6000000
comex.GC,D,15/12/20,00:00:00,1856.1000000
comex.GC,D,16/12/20,00:00:00,1868.6000000
comex.GC,D,17/12/20,00:00:00,1889.2000000
comex.GC,D,18/12/20,00:00:00,1886.8000000
comex.GC,D,20/12/20,00:00:00,1888.4000000
comex.GC,D,21/12/20,00:00:00,1884.3000000
comex.GC,D,22/12/20,00:00:00,1868.8000000
comex.GC,D,23/12/20,00:00:00,1876.8000000
comex.GC,D,24/12/20,00:00:00,1882.6000000
comex.GC,D,27/12/20,00:00:00,1892.6000000
comex.GC,D,28/12/20,00:00:00,1880.5000000
comex.GC,D,29/12/20,00:00:00,1882.5000000
comex.GC,D,30/12/20,00:00:00,1899.5000000
comex.GC,D,31/12/20,00:00:00,1901.6000000
comex.GC,D,03/01/21,00:00:00,1917.4000000
comex.GC,D,04/01/21,00:00:00,1945.5000000
comex.GC,D,05/01/21,00:00:00,1954.0000000
comex.GC,D,06/01/21,00:00:00,1925.3000000
comex.GC,D,07/01/21,00:00:00,1917.1000000
comex.GC,D,08/01/21,00:00:00,1849.9000000
comex.GC,D,10/01/21,00:00:00,1844.3000000
comex.GC,D,11/01/21,00:00:00,1847.6000000
comex.GC,D,12/01/21,00:00:00,1859.2000000
