<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
SANDP-500,D,28/01/22,00:00:00,4431.8500000
SANDP-500,D,31/01/22,00:00:00,4515.5500000
SANDP-500,D,01/02/22,00:00:00,4546.5400000
SANDP-500,D,02/02/22,00:00:00,4589.3800000
SANDP-500,D,03/02/22,00:00:00,4477.4400000
SANDP-500,D,04/02/22,00:00:00,4500.5300000
SANDP-500,D,07/02/22,00:00:00,4483.8700000
SANDP-500,D,08/02/22,00:00:00,4521.5400000
SANDP-500,D,09/02/22,00:00:00,4587.1800000
SANDP-500,D,10/02/22,00:00:00,4504.0800000
SANDP-500,D,11/02/22,00:00:00,4418.6400000
SANDP-500,D,14/02/22,00:00:00,4401.6700000
SANDP-500,D,15/02/22,00:00:00,4471.0700000
SANDP-500,D,16/02/22,00:00:00,4475.0100000
