<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
LME.Copper,D,20/05/20,00:00:00,5428.9013750
LME.Copper,D,21/05/20,00:00:00,5281.1911650
LME.Copper,D,22/05/20,00:00:00,5272.3726450
LME.Copper,D,24/05/20,00:00:00,5277.8842200
LME.Copper,D,25/05/20,00:00:00,5323.0791350
LME.Copper,D,26/05/20,00:00:00,5314.2606150
LME.Copper,D,27/05/20,00:00:00,5261.3494950
LME.Copper,D,28/05/20,00:00:00,5308.7490400
LME.Copper,D,29/05/20,00:00:00,5382.6041450
LME.Copper,D,31/05/20,00:00:00,5410.1620200
LME.Copper,D,01/06/20,00:00:00,5428.9013750
LME.Copper,D,02/06/20,00:00:00,5480.7101800
LME.Copper,D,03/06/20,00:00:00,5446.5384150
LME.Copper,D,04/06/20,00:00:00,5495.0402750
LME.Copper,D,05/06/20,00:00:00,5600.8625150
LME.Copper,D,07/06/20,00:00:00,5608.5787200
LME.Copper,D,08/06/20,00:00:00,5706.6847550
LME.Copper,D,09/06/20,00:00:00,5757.3912450
LME.Copper,D,10/06/20,00:00:00,5815.8139400
LME.Copper,D,11/06/20,00:00:00,5711.0940150
LME.Copper,D,12/06/20,00:00:00,5766.2097650
LME.Copper,D,14/06/20,00:00:00,5668.1037300
LME.Copper,D,15/06/20,00:00:00,5741.9588350
LME.Copper,D,16/06/20,00:00:00,5639.4435400
LME.Copper,D,17/06/20,00:00:00,5709.9917000
LME.Copper,D,18/06/20,00:00:00,5745.2657800
LME.Copper,D,19/06/20,00:00:00,5744.1634650
LME.Copper,D,21/06/20,00:00:00,5786.0514350
LME.Copper,D,22/06/20,00:00:00,5841.1671850
LME.Copper,D,23/06/20,00:00:00,5853.2926500
LME.Copper,D,24/06/20,00:00:00,5816.9162550
LME.Copper,D,25/06/20,00:00:00,5883.0551550
LME.Copper,D,26/06/20,00:00:00,5858.8042250
LME.Copper,D,28/06/20,00:00:00,5906.2037700
LME.Copper,D,29/06/20,00:00:00,5976.7519300
LME.Copper,D,30/06/20,00:00:00,6063.8348150
LME.Copper,D,01/07/20,00:00:00,6074.8579650
LME.Copper,D,02/07/20,00:00:00,6013.1283250
LME.Copper,D,03/07/20,00:00:00,5998.7982300
LME.Copper,D,05/07/20,00:00:00,6045.0954600
LME.Copper,D,06/07/20,00:00:00,6145.4061250
LME.Copper,D,07/07/20,00:00:00,6158.6339050
LME.Copper,D,08/07/20,00:00:00,6297.5255950
