<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
LME.Lead,D,22/11/21,00:00:00,2271.0000000
LME.Lead,D,23/11/21,00:00:00,2269.5000000
LME.Lead,D,24/11/21,00:00:00,2293.5000000
LME.Lead,D,25/11/21,00:00:00,2307.0000000
LME.Lead,D,26/11/21,00:00:00,2305.5000000
LME.Lead,D,29/11/21,00:00:00,2308.5000000
LME.Lead,D,30/11/21,00:00:00,2318.2500000
LME.Lead,D,01/12/21,00:00:00,2324.5000000
LME.Lead,D,02/12/21,00:00:00,2277.0000000
LME.Lead,D,03/12/21,00:00:00,2226.0000000
LME.Lead,D,06/12/21,00:00:00,2208.5000000
LME.Lead,D,07/12/21,00:00:00,2195.4900000
LME.Lead,D,08/12/21,00:00:00,2360.0000000
LME.Lead,D,09/12/21,00:00:00,2305.5000000
LME.Lead,D,10/12/21,00:00:00,2305.2500000
LME.Lead,D,13/12/21,00:00:00,2319.0000000
LME.Lead,D,14/12/21,00:00:00,2306.0000000
LME.Lead,D,15/12/21,00:00:00,2310.7500000
LME.Lead,D,16/12/21,00:00:00,2322.5000000
LME.Lead,D,17/12/21,00:00:00,2326.5000000
LME.Lead,D,20/12/21,00:00:00,2309.7500000
LME.Lead,D,21/12/21,00:00:00,2314.0000000
LME.Lead,D,22/12/21,00:00:00,2338.7500000
LME.Lead,D,23/12/21,00:00:00,2296.5000000
LME.Lead,D,24/12/21,00:00:00,2308.7500000
LME.Lead,D,29/12/21,00:00:00,2316.2500000
LME.Lead,D,30/12/21,00:00:00,2326.7500000
LME.Lead,D,31/12/21,00:00:00,2337.7500000
LME.Lead,D,04/01/22,00:00:00,2328.2500000
LME.Lead,D,05/01/22,00:00:00,2309.5000000
LME.Lead,D,06/01/22,00:00:00,2328.0000000
LME.Lead,D,07/01/22,00:00:00,2292.7500000
LME.Lead,D,10/01/22,00:00:00,2288.5000000
LME.Lead,D,11/01/22,00:00:00,2315.8500000
LME.Lead,D,12/01/22,00:00:00,2360.2500000
LME.Lead,D,13/01/22,00:00:00,2373.0000000
LME.Lead,D,14/01/22,00:00:00,2363.1000000
LME.Lead,D,17/01/22,00:00:00,2359.6000000
LME.Lead,D,18/01/22,00:00:00,2324.2500000
LME.Lead,D,19/01/22,00:00:00,2368.4400000
LME.Lead,D,20/01/22,00:00:00,2354.0000000
LME.Lead,D,21/01/22,00:00:00,2380.5000000
LME.Lead,D,24/01/22,00:00:00,2368.7500000
LME.Lead,D,25/01/22,00:00:00,2344.7500000
LME.Lead,D,26/01/22,00:00:00,2329.2500000
