<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
ICE.BRN,D,12/04/20,00:00:00,31.4100000
ICE.BRN,D,13/04/20,00:00:00,31.8600000
ICE.BRN,D,14/04/20,00:00:00,30.0900000
ICE.BRN,D,15/04/20,00:00:00,28.0000000
ICE.BRN,D,16/04/20,00:00:00,28.5000000
ICE.BRN,D,17/04/20,00:00:00,28.2500000
ICE.BRN,D,19/04/20,00:00:00,27.9000000
ICE.BRN,D,20/04/20,00:00:00,26.1300000
ICE.BRN,D,21/04/20,00:00:00,19.5000000
ICE.BRN,D,22/04/20,00:00:00,20.8800000
ICE.BRN,D,23/04/20,00:00:00,21.6300000
ICE.BRN,D,24/04/20,00:00:00,21.8000000
ICE.BRN,D,26/04/20,00:00:00,24.8300000
ICE.BRN,D,27/04/20,00:00:00,23.0000000
ICE.BRN,D,28/04/20,00:00:00,23.1600000
ICE.BRN,D,29/04/20,00:00:00,24.4000000
ICE.BRN,D,30/04/20,00:00:00,26.6600000
ICE.BRN,D,01/05/20,00:00:00,26.6000000
ICE.BRN,D,03/05/20,00:00:00,25.8300000
ICE.BRN,D,04/05/20,00:00:00,27.9700000
ICE.BRN,D,05/05/20,00:00:00,31.9800000
ICE.BRN,D,06/05/20,00:00:00,29.8400000
ICE.BRN,D,07/05/20,00:00:00,29.3700000
ICE.BRN,D,08/05/20,00:00:00,30.8600000
ICE.BRN,D,10/05/20,00:00:00,30.6200000
ICE.BRN,D,11/05/20,00:00:00,30.1800000
ICE.BRN,D,12/05/20,00:00:00,29.4700000
ICE.BRN,D,13/05/20,00:00:00,29.5000000
ICE.BRN,D,14/05/20,00:00:00,31.4500000
ICE.BRN,D,15/05/20,00:00:00,32.7400000
ICE.BRN,D,17/05/20,00:00:00,33.3400000
ICE.BRN,D,18/05/20,00:00:00,35.5700000
ICE.BRN,D,19/05/20,00:00:00,34.5500000
ICE.BRN,D,20/05/20,00:00:00,35.8400000
ICE.BRN,D,21/05/20,00:00:00,35.9500000
ICE.BRN,D,22/05/20,00:00:00,35.1200000
ICE.BRN,D,24/05/20,00:00:00,34.7300000
ICE.BRN,D,25/05/20,00:00:00,35.5800000
ICE.BRN,D,26/05/20,00:00:00,36.6600000
ICE.BRN,D,27/05/20,00:00:00,35.0100000
ICE.BRN,D,28/05/20,00:00:00,36.1900000
ICE.BRN,D,29/05/20,00:00:00,37.6100000
ICE.BRN,D,31/05/20,00:00:00,37.9800000
ICE.BRN,D,01/06/20,00:00:00,38.6100000
ICE.BRN,D,02/06/20,00:00:00,39.5800000
ICE.BRN,D,03/06/20,00:00:00,39.4500000
ICE.BRN,D,04/06/20,00:00:00,39.8900000
ICE.BRN,D,05/06/20,00:00:00,42.0700000
ICE.BRN,D,07/06/20,00:00:00,43.0300000
ICE.BRN,D,08/06/20,00:00:00,40.8000000
ICE.BRN,D,09/06/20,00:00:00,40.8700000
ICE.BRN,D,10/06/20,00:00:00,41.3600000
ICE.BRN,D,11/06/20,00:00:00,38.3300000
ICE.BRN,D,12/06/20,00:00:00,39.0400000
ICE.BRN,D,14/06/20,00:00:00,38.3200000
ICE.BRN,D,15/06/20,00:00:00,39.8900000
ICE.BRN,D,16/06/20,00:00:00,40.7400000
ICE.BRN,D,17/06/20,00:00:00,40.5400000
ICE.BRN,D,18/06/20,00:00:00,41.4300000
ICE.BRN,D,19/06/20,00:00:00,41.9200000
ICE.BRN,D,21/06/20,00:00:00,42.2100000
ICE.BRN,D,22/06/20,00:00:00,43.0200000
ICE.BRN,D,23/06/20,00:00:00,42.4000000
ICE.BRN,D,24/06/20,00:00:00,40.3200000
ICE.BRN,D,25/06/20,00:00:00,41.4000000
ICE.BRN,D,26/06/20,00:00:00,40.6400000
ICE.BRN,D,28/06/20,00:00:00,40.4500000
ICE.BRN,D,29/06/20,00:00:00,41.8500000
ICE.BRN,D,30/06/20,00:00:00,41.6300000
ICE.BRN,D,01/07/20,00:00:00,42.0900000
ICE.BRN,D,02/07/20,00:00:00,42.9200000
ICE.BRN,D,03/07/20,00:00:00,42.7800000
ICE.BRN,D,05/07/20,00:00:00,43.0500000
ICE.BRN,D,06/07/20,00:00:00,43.1200000
ICE.BRN,D,07/07/20,00:00:00,43.0100000
ICE.BRN,D,08/07/20,00:00:00,43.3700000
ICE.BRN,D,09/07/20,00:00:00,42.3500000
ICE.BRN,D,10/07/20,00:00:00,43.1700000
ICE.BRN,D,12/07/20,00:00:00,43.0400000
ICE.BRN,D,13/07/20,00:00:00,42.2100000
ICE.BRN,D,14/07/20,00:00:00,43.1100000
ICE.BRN,D,15/07/20,00:00:00,43.6400000
ICE.BRN,D,16/07/20,00:00:00,43.4000000
ICE.BRN,D,17/07/20,00:00:00,43.1000000
ICE.BRN,D,19/07/20,00:00:00,43.1000000
ICE.BRN,D,20/07/20,00:00:00,43.1800000
ICE.BRN,D,21/07/20,00:00:00,43.9600000
ICE.BRN,D,22/07/20,00:00:00,44.2800000
ICE.BRN,D,23/07/20,00:00:00,43.3400000
ICE.BRN,D,24/07/20,00:00:00,43.4200000
ICE.BRN,D,26/07/20,00:00:00,43.4500000
ICE.BRN,D,27/07/20,00:00:00,43.9500000
ICE.BRN,D,28/07/20,00:00:00,43.6500000
ICE.BRN,D,29/07/20,00:00:00,44.1000000
ICE.BRN,D,30/07/20,00:00:00,43.6000000
ICE.BRN,D,31/07/20,00:00:00,43.7100000
ICE.BRN,D,02/08/20,00:00:00,43.4000000
ICE.BRN,D,03/08/20,00:00:00,43.8800000
ICE.BRN,D,04/08/20,00:00:00,44.3600000
ICE.BRN,D,05/08/20,00:00:00,45.3300000
ICE.BRN,D,06/08/20,00:00:00,45.1200000
ICE.BRN,D,07/08/20,00:00:00,44.6900000
ICE.BRN,D,09/08/20,00:00:00,44.6500000
ICE.BRN,D,10/08/20,00:00:00,44.9600000
ICE.BRN,D,11/08/20,00:00:00,44.5400000
ICE.BRN,D,12/08/20,00:00:00,45.3200000
ICE.BRN,D,13/08/20,00:00:00,45.1200000
ICE.BRN,D,14/08/20,00:00:00,44.9500000
ICE.BRN,D,16/08/20,00:00:00,45.0800000
ICE.BRN,D,17/08/20,00:00:00,45.3100000
ICE.BRN,D,18/08/20,00:00:00,45.0100000
ICE.BRN,D,19/08/20,00:00:00,45.2100000
ICE.BRN,D,20/08/20,00:00:00,44.8500000
ICE.BRN,D,21/08/20,00:00:00,44.2600000
ICE.BRN,D,23/08/20,00:00:00,44.4500000
ICE.BRN,D,24/08/20,00:00:00,45.0500000
ICE.BRN,D,25/08/20,00:00:00,46.5000000
ICE.BRN,D,26/08/20,00:00:00,46.2900000
ICE.BRN,D,27/08/20,00:00:00,45.6500000
ICE.BRN,D,28/08/20,00:00:00,45.9400000
ICE.BRN,D,30/08/20,00:00:00,45.9300000
ICE.BRN,D,31/08/20,00:00:00,45.5700000
ICE.BRN,D,01/09/20,00:00:00,45.7700000
ICE.BRN,D,02/09/20,00:00:00,44.3900000
ICE.BRN,D,03/09/20,00:00:00,44.0000000
ICE.BRN,D,04/09/20,00:00:00,42.3500000
ICE.BRN,D,06/09/20,00:00:00,41.8200000
ICE.BRN,D,07/09/20,00:00:00,42.0500000
ICE.BRN,D,08/09/20,00:00:00,39.7800000
ICE.BRN,D,09/09/20,00:00:00,40.6200000
ICE.BRN,D,10/09/20,00:00:00,39.7200000
ICE.BRN,D,11/09/20,00:00:00,39.9200000
ICE.BRN,D,13/09/20,00:00:00,39.6900000
ICE.BRN,D,14/09/20,00:00:00,39.6900000
ICE.BRN,D,15/09/20,00:00:00,40.6800000
ICE.BRN,D,16/09/20,00:00:00,42.3300000
ICE.BRN,D,17/09/20,00:00:00,43.2600000
ICE.BRN,D,18/09/20,00:00:00,43.0400000
ICE.BRN,D,20/09/20,00:00:00,42.8100000
ICE.BRN,D,21/09/20,00:00:00,41.6900000
ICE.BRN,D,22/09/20,00:00:00,41.8000000
ICE.BRN,D,23/09/20,00:00:00,41.5100000
ICE.BRN,D,24/09/20,00:00:00,41.7700000
ICE.BRN,D,25/09/20,00:00:00,42.2600000
ICE.BRN,D,27/09/20,00:00:00,42.4400000
ICE.BRN,D,28/09/20,00:00:00,42.9400000
ICE.BRN,D,29/09/20,00:00:00,41.3700000
ICE.BRN,D,30/09/20,00:00:00,42.1200000
ICE.BRN,D,01/10/20,00:00:00,40.7100000
ICE.BRN,D,02/10/20,00:00:00,38.9000000
ICE.BRN,D,04/10/20,00:00:00,39.3500000
ICE.BRN,D,05/10/20,00:00:00,41.5300000
ICE.BRN,D,06/10/20,00:00:00,41.8600000
ICE.BRN,D,07/10/20,00:00:00,42.1500000
ICE.BRN,D,08/10/20,00:00:00,43.4500000
ICE.BRN,D,09/10/20,00:00:00,42.8200000
ICE.BRN,D,11/10/20,00:00:00,42.5400000
ICE.BRN,D,12/10/20,00:00:00,41.8100000
ICE.BRN,D,13/10/20,00:00:00,42.4700000
ICE.BRN,D,14/10/20,00:00:00,43.4400000
ICE.BRN,D,15/10/20,00:00:00,43.0000000
ICE.BRN,D,16/10/20,00:00:00,42.8500000
ICE.BRN,D,18/10/20,00:00:00,43.0100000
ICE.BRN,D,19/10/20,00:00:00,42.4600000
ICE.BRN,D,20/10/20,00:00:00,42.8000000
ICE.BRN,D,21/10/20,00:00:00,41.7100000
ICE.BRN,D,22/10/20,00:00:00,42.4400000
ICE.BRN,D,23/10/20,00:00:00,41.5900000
ICE.BRN,D,25/10/20,00:00:00,41.4600000
ICE.BRN,D,26/10/20,00:00:00,40.8100000
ICE.BRN,D,27/10/20,00:00:00,41.1000000
ICE.BRN,D,28/10/20,00:00:00,39.5400000
ICE.BRN,D,29/10/20,00:00:00,38.1100000
ICE.BRN,D,30/10/20,00:00:00,37.8600000
ICE.BRN,D,01/11/20,00:00:00,36.1600000
ICE.BRN,D,02/11/20,00:00:00,39.2400000
ICE.BRN,D,03/11/20,00:00:00,40.1600000
ICE.BRN,D,04/11/20,00:00:00,41.2000000
ICE.BRN,D,05/11/20,00:00:00,40.8000000
ICE.BRN,D,06/11/20,00:00:00,39.6000000
ICE.BRN,D,08/11/20,00:00:00,40.0400000
ICE.BRN,D,09/11/20,00:00:00,42.0200000
ICE.BRN,D,10/11/20,00:00:00,44.0500000
ICE.BRN,D,11/11/20,00:00:00,43.7700000
ICE.BRN,D,12/11/20,00:00:00,43.2700000
ICE.BRN,D,13/11/20,00:00:00,42.6300000
ICE.BRN,D,15/11/20,00:00:00,43.0300000
ICE.BRN,D,16/11/20,00:00:00,43.8900000
ICE.BRN,D,17/11/20,00:00:00,43.7800000
ICE.BRN,D,18/11/20,00:00:00,44.1300000
ICE.BRN,D,19/11/20,00:00:00,44.1700000
ICE.BRN,D,20/11/20,00:00:00,45.2400000
ICE.BRN,D,22/11/20,00:00:00,45.1300000
ICE.BRN,D,23/11/20,00:00:00,46.4500000
ICE.BRN,D,24/11/20,00:00:00,48.2500000
ICE.BRN,D,25/11/20,00:00:00,48.8100000
ICE.BRN,D,26/11/20,00:00:00,47.8500000
ICE.BRN,D,27/11/20,00:00:00,48.3000000
ICE.BRN,D,29/11/20,00:00:00,47.8100000
ICE.BRN,D,30/11/20,00:00:00,47.6100000
ICE.BRN,D,01/12/20,00:00:00,47.0300000
ICE.BRN,D,02/12/20,00:00:00,48.1200000
ICE.BRN,D,03/12/20,00:00:00,49.4500000
ICE.BRN,D,04/12/20,00:00:00,49.0300000
ICE.BRN,D,06/12/20,00:00:00,49.0600000
ICE.BRN,D,07/12/20,00:00:00,48.4200000
ICE.BRN,D,08/12/20,00:00:00,48.6500000
ICE.BRN,D,09/12/20,00:00:00,49.0100000
ICE.BRN,D,10/12/20,00:00:00,50.1800000
ICE.BRN,D,11/12/20,00:00:00,50.0700000
ICE.BRN,D,13/12/20,00:00:00,50.0800000
ICE.BRN,D,14/12/20,00:00:00,49.8900000
ICE.BRN,D,15/12/20,00:00:00,50.6200000
ICE.BRN,D,16/12/20,00:00:00,51.5000000
ICE.BRN,D,17/12/20,00:00:00,51.3800000
ICE.BRN,D,18/12/20,00:00:00,52.3700000
ICE.BRN,D,20/12/20,00:00:00,51.6000000
ICE.BRN,D,21/12/20,00:00:00,50.7000000
ICE.BRN,D,22/12/20,00:00:00,49.3800000
ICE.BRN,D,23/12/20,00:00:00,51.6800000
ICE.BRN,D,24/12/20,00:00:00,51.3000000
ICE.BRN,D,27/12/20,00:00:00,50.9700000
ICE.BRN,D,28/12/20,00:00:00,51.1200000
ICE.BRN,D,29/12/20,00:00:00,51.4100000
ICE.BRN,D,30/12/20,00:00:00,51.5600000
ICE.BRN,D,31/12/20,00:00:00,51.7200000
ICE.BRN,D,03/01/21,00:00:00,51.7400000
ICE.BRN,D,04/01/21,00:00:00,50.6700000
ICE.BRN,D,05/01/21,00:00:00,53.5700000
ICE.BRN,D,06/01/21,00:00:00,54.1500000
ICE.BRN,D,07/01/21,00:00:00,54.5200000
ICE.BRN,D,08/01/21,00:00:00,56.3600000
ICE.BRN,D,10/01/21,00:00:00,55.8900000
ICE.BRN,D,11/01/21,00:00:00,55.6200000
ICE.BRN,D,12/01/21,00:00:00,56.7800000
ICE.BRN,D,13/01/21,00:00:00,55.9100000
ICE.BRN,D,14/01/21,00:00:00,56.4600000
ICE.BRN,D,15/01/21,00:00:00,55.0000000
ICE.BRN,D,17/01/21,00:00:00,54.8900000
ICE.BRN,D,18/01/21,00:00:00,54.7900000
ICE.BRN,D,19/01/21,00:00:00,55.9300000
ICE.BRN,D,20/01/21,00:00:00,55.6900000
ICE.BRN,D,21/01/21,00:00:00,56.1700000
ICE.BRN,D,22/01/21,00:00:00,55.2100000
ICE.BRN,D,24/01/21,00:00:00,55.4000000
ICE.BRN,D,25/01/21,00:00:00,55.9100000
ICE.BRN,D,26/01/21,00:00:00,55.8700000
ICE.BRN,D,27/01/21,00:00:00,55.3000000
ICE.BRN,D,28/01/21,00:00:00,55.0300000
ICE.BRN,D,29/01/21,00:00:00,55.1000000
ICE.BRN,D,31/01/21,00:00:00,54.9100000
ICE.BRN,D,01/02/21,00:00:00,56.2100000
ICE.BRN,D,02/02/21,00:00:00,57.8200000
ICE.BRN,D,03/02/21,00:00:00,58.6700000
ICE.BRN,D,04/02/21,00:00:00,59.1100000
ICE.BRN,D,05/02/21,00:00:00,59.6200000
ICE.BRN,D,07/02/21,00:00:00,59.9100000
ICE.BRN,D,08/02/21,00:00:00,60.6600000
ICE.BRN,D,09/02/21,00:00:00,61.2900000
ICE.BRN,D,10/02/21,00:00:00,61.1000000
ICE.BRN,D,11/02/21,00:00:00,60.8600000
ICE.BRN,D,12/02/21,00:00:00,62.7100000
ICE.BRN,D,13/02/21,00:00:00,62.4300000
ICE.BRN,D,14/02/21,00:00:00,63.0900000
ICE.BRN,D,15/02/21,00:00:00,63.3300000
ICE.BRN,D,16/02/21,00:00:00,63.5600000
ICE.BRN,D,17/02/21,00:00:00,64.8900000
ICE.BRN,D,18/02/21,00:00:00,63.5300000
ICE.BRN,D,19/02/21,00:00:00,62.8400000
ICE.BRN,D,20/02/21,00:00:00,62.9100000
ICE.BRN,D,21/02/21,00:00:00,63.3200000
ICE.BRN,D,22/02/21,00:00:00,65.8000000
ICE.BRN,D,23/02/21,00:00:00,65.0900000
ICE.BRN,D,24/02/21,00:00:00,67.3100000
ICE.BRN,D,25/02/21,00:00:00,67.0800000
ICE.BRN,D,26/02/21,00:00:00,64.6300000
ICE.BRN,D,27/02/21,00:00:00,64.4200000
ICE.BRN,D,28/02/21,00:00:00,65.3800000
ICE.BRN,D,01/03/21,00:00:00,63.3100000
ICE.BRN,D,02/03/21,00:00:00,62.6200000
ICE.BRN,D,03/03/21,00:00:00,63.9900000
ICE.BRN,D,04/03/21,00:00:00,67.2600000
ICE.BRN,D,05/03/21,00:00:00,69.6900000
ICE.BRN,D,06/03/21,00:00:00,69.3600000
ICE.BRN,D,07/03/21,00:00:00,70.4200000
ICE.BRN,D,08/03/21,00:00:00,68.1200000
ICE.BRN,D,09/03/21,00:00:00,67.3000000
ICE.BRN,D,10/03/21,00:00:00,68.1800000
ICE.BRN,D,11/03/21,00:00:00,69.6200000
ICE.BRN,D,12/03/21,00:00:00,69.2300000
ICE.BRN,D,14/03/21,00:00:00,69.5000000
ICE.BRN,D,15/03/21,00:00:00,68.7900000
ICE.BRN,D,16/03/21,00:00:00,68.4700000
ICE.BRN,D,17/03/21,00:00:00,67.7400000
ICE.BRN,D,18/03/21,00:00:00,62.8700000
ICE.BRN,D,19/03/21,00:00:00,64.4600000
ICE.BRN,D,21/03/21,00:00:00,63.9700000
ICE.BRN,D,22/03/21,00:00:00,64.2900000
ICE.BRN,D,23/03/21,00:00:00,60.3800000
ICE.BRN,D,24/03/21,00:00:00,64.2200000
ICE.BRN,D,25/03/21,00:00:00,61.8400000
ICE.BRN,D,26/03/21,00:00:00,64.2200000
ICE.BRN,D,28/03/21,00:00:00,64.3700000
ICE.BRN,D,29/03/21,00:00:00,65.1900000
ICE.BRN,D,30/03/21,00:00:00,64.0200000
ICE.BRN,D,31/03/21,00:00:00,63.0700000
ICE.BRN,D,01/04/21,00:00:00,64.6500000
ICE.BRN,D,04/04/21,00:00:00,64.6500000
ICE.BRN,D,05/04/21,00:00:00,62.3000000
ICE.BRN,D,06/04/21,00:00:00,62.6500000
ICE.BRN,D,07/04/21,00:00:00,62.9000000
ICE.BRN,D,08/04/21,00:00:00,63.3700000
ICE.BRN,D,09/04/21,00:00:00,63.0500000
ICE.BRN,D,11/04/21,00:00:00,63.2700000
ICE.BRN,D,12/04/21,00:00:00,63.2000000
ICE.BRN,D,13/04/21,00:00:00,63.9600000
ICE.BRN,D,14/04/21,00:00:00,66.2800000
ICE.BRN,D,15/04/21,00:00:00,66.8400000
ICE.BRN,D,16/04/21,00:00:00,66.7200000
ICE.BRN,D,18/04/21,00:00:00,66.4000000
ICE.BRN,D,19/04/21,00:00:00,67.1600000
ICE.BRN,D,20/04/21,00:00:00,66.3100000
ICE.BRN,D,21/04/21,00:00:00,65.0800000
ICE.BRN,D,22/04/21,00:00:00,65.7500000
ICE.BRN,D,23/04/21,00:00:00,66.1200000
ICE.BRN,D,25/04/21,00:00:00,65.8700000
ICE.BRN,D,26/04/21,00:00:00,65.1700000
ICE.BRN,D,27/04/21,00:00:00,66.0900000
ICE.BRN,D,28/04/21,00:00:00,66.5200000
ICE.BRN,D,29/04/21,00:00:00,68.0200000
ICE.BRN,D,30/04/21,00:00:00,66.4400000
ICE.BRN,D,02/05/21,00:00:00,66.9200000
ICE.BRN,D,03/05/21,00:00:00,67.6600000
ICE.BRN,D,04/05/21,00:00:00,69.4900000
ICE.BRN,D,05/05/21,00:00:00,68.5500000
ICE.BRN,D,06/05/21,00:00:00,68.2800000
ICE.BRN,D,07/05/21,00:00:00,68.2700000
ICE.BRN,D,09/05/21,00:00:00,68.9000000
ICE.BRN,D,10/05/21,00:00:00,68.2200000
ICE.BRN,D,11/05/21,00:00:00,68.6500000
ICE.BRN,D,12/05/21,00:00:00,69.0000000
ICE.BRN,D,13/05/21,00:00:00,67.0500000
ICE.BRN,D,14/05/21,00:00:00,68.8300000
ICE.BRN,D,16/05/21,00:00:00,68.9100000
ICE.BRN,D,17/05/21,00:00:00,69.6000000
ICE.BRN,D,18/05/21,00:00:00,68.5900000
ICE.BRN,D,19/05/21,00:00:00,66.6900000
ICE.BRN,D,20/05/21,00:00:00,65.0500000
ICE.BRN,D,21/05/21,00:00:00,66.7300000
ICE.BRN,D,23/05/21,00:00:00,66.4600000
ICE.BRN,D,24/05/21,00:00:00,68.4500000
ICE.BRN,D,25/05/21,00:00:00,68.6300000
ICE.BRN,D,26/05/21,00:00:00,68.6900000
ICE.BRN,D,27/05/21,00:00:00,69.2100000
ICE.BRN,D,28/05/21,00:00:00,69.0200000
ICE.BRN,D,30/05/21,00:00:00,68.9400000
ICE.BRN,D,31/05/21,00:00:00,69.4600000
ICE.BRN,D,01/06/21,00:00:00,70.6300000
ICE.BRN,D,02/06/21,00:00:00,71.2000000
ICE.BRN,D,03/06/21,00:00:00,71.3900000
ICE.BRN,D,04/06/21,00:00:00,71.8200000
ICE.BRN,D,06/06/21,00:00:00,71.9500000
ICE.BRN,D,07/06/21,00:00:00,71.5000000
ICE.BRN,D,08/06/21,00:00:00,72.0500000
ICE.BRN,D,09/06/21,00:00:00,72.0200000
ICE.BRN,D,10/06/21,00:00:00,72.4000000
ICE.BRN,D,11/06/21,00:00:00,72.6200000
ICE.BRN,D,13/06/21,00:00:00,72.7700000
ICE.BRN,D,14/06/21,00:00:00,73.0700000
ICE.BRN,D,15/06/21,00:00:00,74.2700000
ICE.BRN,D,16/06/21,00:00:00,73.8700000
ICE.BRN,D,17/06/21,00:00:00,72.9900000
ICE.BRN,D,18/06/21,00:00:00,73.2200000
ICE.BRN,D,20/06/21,00:00:00,73.6700000
ICE.BRN,D,21/06/21,00:00:00,74.8400000
ICE.BRN,D,22/06/21,00:00:00,74.7400000
ICE.BRN,D,23/06/21,00:00:00,75.4100000
ICE.BRN,D,24/06/21,00:00:00,75.6000000
ICE.BRN,D,25/06/21,00:00:00,76.0100000
ICE.BRN,D,27/06/21,00:00:00,75.4800000
ICE.BRN,D,28/06/21,00:00:00,74.0100000
ICE.BRN,D,29/06/21,00:00:00,74.6700000
ICE.BRN,D,30/06/21,00:00:00,74.6700000
ICE.BRN,D,01/07/21,00:00:00,75.6100000
ICE.BRN,D,02/07/21,00:00:00,75.9700000
ICE.BRN,D,04/07/21,00:00:00,76.1400000
ICE.BRN,D,05/07/21,00:00:00,77.1000000
ICE.BRN,D,06/07/21,00:00:00,74.9300000
ICE.BRN,D,07/07/21,00:00:00,73.3400000
ICE.BRN,D,08/07/21,00:00:00,74.3500000
ICE.BRN,D,09/07/21,00:00:00,75.5800000
ICE.BRN,D,11/07/21,00:00:00,75.6200000
ICE.BRN,D,12/07/21,00:00:00,75.2000000
ICE.BRN,D,13/07/21,00:00:00,76.3500000
ICE.BRN,D,14/07/21,00:00:00,74.5400000
ICE.BRN,D,15/07/21,00:00:00,73.2900000
ICE.BRN,D,16/07/21,00:00:00,73.3000000
ICE.BRN,D,18/07/21,00:00:00,73.0800000
ICE.BRN,D,19/07/21,00:00:00,68.7500000
ICE.BRN,D,20/07/21,00:00:00,68.6300000
ICE.BRN,D,21/07/21,00:00:00,72.2500000
ICE.BRN,D,22/07/21,00:00:00,73.6700000
ICE.BRN,D,23/07/21,00:00:00,74.1900000
ICE.BRN,D,25/07/21,00:00:00,74.4100000
ICE.BRN,D,26/07/21,00:00:00,73.9700000
ICE.BRN,D,27/07/21,00:00:00,73.7900000
ICE.BRN,D,28/07/21,00:00:00,73.9000000
ICE.BRN,D,29/07/21,00:00:00,74.8400000
ICE.BRN,D,30/07/21,00:00:00,75.2200000
ICE.BRN,D,01/08/21,00:00:00,75.1200000
ICE.BRN,D,02/08/21,00:00:00,73.2400000
ICE.BRN,D,03/08/21,00:00:00,72.2800000
ICE.BRN,D,04/08/21,00:00:00,70.3100000
ICE.BRN,D,05/08/21,00:00:00,71.1800000
ICE.BRN,D,06/08/21,00:00:00,70.4900000
ICE.BRN,D,08/08/21,00:00:00,69.5500000
ICE.BRN,D,09/08/21,00:00:00,69.2000000
ICE.BRN,D,10/08/21,00:00:00,70.8600000
ICE.BRN,D,11/08/21,00:00:00,71.6200000
ICE.BRN,D,12/08/21,00:00:00,71.1500000
ICE.BRN,D,13/08/21,00:00:00,70.2500000
ICE.BRN,D,15/08/21,00:00:00,70.2400000
ICE.BRN,D,16/08/21,00:00:00,69.5700000
ICE.BRN,D,17/08/21,00:00:00,69.1100000
ICE.BRN,D,18/08/21,00:00:00,67.5000000
ICE.BRN,D,19/08/21,00:00:00,66.5600000
ICE.BRN,D,20/08/21,00:00:00,65.0000000
ICE.BRN,D,22/08/21,00:00:00,65.4400000
ICE.BRN,D,23/08/21,00:00:00,68.7800000
ICE.BRN,D,24/08/21,00:00:00,71.2000000
ICE.BRN,D,25/08/21,00:00:00,71.9300000
ICE.BRN,D,26/08/21,00:00:00,70.5200000
ICE.BRN,D,27/08/21,00:00:00,71.6700000
ICE.BRN,D,29/08/21,00:00:00,72.5800000
ICE.BRN,D,30/08/21,00:00:00,72.1100000
ICE.BRN,D,31/08/21,00:00:00,71.7000000
ICE.BRN,D,01/09/21,00:00:00,71.3100000
ICE.BRN,D,02/09/21,00:00:00,72.8400000
ICE.BRN,D,03/09/21,00:00:00,72.4800000
ICE.BRN,D,05/09/21,00:00:00,72.0500000
ICE.BRN,D,06/09/21,00:00:00,72.1000000
ICE.BRN,D,07/09/21,00:00:00,71.5300000
ICE.BRN,D,08/09/21,00:00:00,72.6600000
ICE.BRN,D,09/09/21,00:00:00,71.3700000
ICE.BRN,D,10/09/21,00:00:00,72.9500000
ICE.BRN,D,12/09/21,00:00:00,73.3000000
ICE.BRN,D,13/09/21,00:00:00,73.6700000
ICE.BRN,D,14/09/21,00:00:00,73.9100000
ICE.BRN,D,15/09/21,00:00:00,75.5000000
ICE.BRN,D,16/09/21,00:00:00,75.6700000
